Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,Status
152116,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
152117,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.0
152121,0,0,0,1,1,1,1,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.13333333333333333
152123,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.3,0.4,0.0
152134,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.1625
152136,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.9
152137,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.35
152140,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
152145,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.3,0.0
152149,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.3,0.1,0.1,0.1,0.4
152150,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.2,0.2,0.1,0.4,0.1,0.5666666666666667
152151,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152154,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152158,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.8832142857142855
152161,1,0,0,0,0,1,1,0,0,0.3,0.2,0.4,0.4,0.3,0.3,0.5,0.2,0.4,0.15
152162,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33467152412804585
152164,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152165,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.1
152166,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.26
152167,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.16808080808080808
152171,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152173,0,0,0,1,0,1,1,0,0,0.3,0.3,0.5,0.2,0.2,0.2,0.1,0.2,0.1,0.3
152175,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152178,0,0,0,0,0,0,1,0,0,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.3416666666666667
152179,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.2,0.2,0.2,0.1,0.2,0.1,0.5
152180,0,1,0,0,0,1,1,0,0,0.2,0.2,0.4,0.2,0.2,0.3,0.2,0.2,0.4,0.15555555555555556
152181,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
152201,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.3,0.3,0.2,0.5,0.2,0.4,0.1
152202,1,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.3,0.1,0.1,0.1,0.3
152205,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.4883333333333333
152209,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152210,0,1,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.5,0.1,0.4,0.27
152211,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.3,0.2,0.2,0.1,0.3,0.1,0.3
152216,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.5,0.1,0.4,0.22000000000000003
152218,0,1,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.3,0.3,0.3,0.2,0.4,0.25
152219,0,1,0,0,0,0,0,0,0,0.3,0.6,0.3,0.3,0.2,0.2,0.5,0.3,0.4,0.03333333333333333
152221,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.3,0.1,0.2,0.5,0.1,0.3,0.1
152225,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.2,0.3,0.5,0.3,0.4,0.7
152228,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152229,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.554004329004329
152235,1,1,0,1,0,1,1,0,0,0.3,0.3,0.2,0.6,0.4,0.3,0.1,0.2,0.1,0.0
152237,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152243,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.9
152244,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
152245,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152246,0,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.22820289206917113
152248,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152249,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.0
152250,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.3,0.4,0.35
152251,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.5564532878542167
152253,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.8254761904761905
152254,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152255,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152256,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.0
152258,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4,0.5639418914418914
152262,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.2,0.3,0.5,0.3,0.4,0.3
152263,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.3,0.1,0.3,0.1,0.1
152266,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
152267,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.3,0.725
152268,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152270,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152274,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.4,0.4,0.2,0.2,0.2,0.3,0.45
152275,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.2,0.3,0.5,0.3,0.4,0.5
152279,0,0,0,0,0,1,1,1,0,0.3,0.2,0.1,0.3,0.2,0.2,0.5,0.3,0.4,0.6
152281,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
152282,1,0,0,0,0,0,1,0,0,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.38
152286,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152294,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152295,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.625
152300,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.16808080808080808
152301,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.45991787624140573
152302,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.7325396825396826
152303,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152304,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.4,0.26
152306,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.2583333333333333
152315,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
152316,0,0,0,0,0,1,1,0,0,0.4,0.6,0.4,0.2,0.3,0.2,0.1,0.2,0.1,0.4
152317,0,1,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.33333333333333337
152325,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.4,0.2,0.2,0.1,0.3,0.1,0.5
152327,1,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.09179310344827588
152331,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152334,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152339,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.4
152355,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.6,0.3,0.3,0.5,0.3,0.4,0.35
152356,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.04
152360,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1
152361,0,1,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3647435897435897
152366,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.3,0.3,0.2,0.4,0.2,0.4,0.5
152374,0,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.4,0.4
152375,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.1,0.3,0.1,0.41666666666666663
152379,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.24095238095238095
152390,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152397,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.2,0.4,0.6
152400,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152401,0,0,0,0,0,1,0,0,1,0.2,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.1
152410,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.7
152412,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.1,0.75
152413,0,0,0,0,0,1,0,0,1,0.1,0.1,0.3,0.1,0.2,0.2,0.1,0.1,0.4,0.2
152417,1,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.38333333333333336
152419,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4,0.6184222885402558
152422,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
152426,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3812741469999534
152430,0,1,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.3,0.2,0.5,0.2,0.4,0.025
152435,0,1,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4,0.24545454545454545
152438,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.4,0.18095238095238095
152439,1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.3101190476190476
152440,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.4,0.0
152446,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152447,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.6,0.3,0.2,0.1,0.2,0.1,0.2
152450,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.4,0.1,0.2,0.1,1.0
152454,0,0,0,0,0,1,0,0,0,0.4,0.1,0.4,0.3,0.1,0.3,0.1,0.1,0.1,0.2
152456,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.05454545454545454
152462,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.3
152466,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.2,0.1,0.3,0.0
152471,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.03333333333333333
152473,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152474,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33467152412804585
152475,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.06666666666666667
152478,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1,0.2742857142857143
152479,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.3
152488,0,0,0,0,1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.42129293708393456
152492,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.8
152493,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152495,0,1,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.175
152497,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
152501,0,0,0,1,0,0,0,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.4933333333333333
152504,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.2,0.4,0.375
152508,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
152512,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.13333333333333333
152515,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.8
152524,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.40575757575757576
152525,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.2,0.36666666666666664
152526,0,1,0,0,0,1,0,0,1,0.2,0.2,0.2,0.6,0.3,0.2,0.5,0.6,0.4,0.4
152531,0,0,0,0,0,1,0,0,1,0.2,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.3
152532,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.1,0.08333333333333334
152533,0,0,0,0,0,1,1,0,0,0.1,0.1,0.5,0.1,0.2,0.2,0.1,0.1,0.4,0.1
152534,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.40575757575757576
152538,0,0,0,0,0,1,0,1,1,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4,0.02
152540,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
152544,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02779298190936122
152546,1,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.2,0.5,0.1,0.4,0.2833333333333333
152551,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152553,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
152555,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.1,0.1
152558,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
152563,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.825
152566,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.2
152567,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152568,0,0,0,0,0,1,1,0,0,0.3,0.5,0.4,0.4,0.3,0.3,0.5,0.2,0.4,0.0
152570,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152576,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.5,0.2,0.4,0.9
152579,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.5,0.1,0.2,0.3,0.1,0.3,0.23333333333333334
152580,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1,0.0
152581,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152582,0,0,0,0,0,1,1,0,0,0.1,0.4,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.5
152584,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2
152588,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.3333333333333333
152589,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152591,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4,0.16499999999999998
152593,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
152606,0,0,0,0,0,1,1,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3,0.8
152609,0,0,0,0,0,1,0,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.16666666666666666
152617,0,0,0,1,0,0,0,1,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.44333333333333336
152620,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152624,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152625,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3812741469999534
152627,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.5
152630,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
152631,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.06666666666666667
152632,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152633,0,0,0,0,0,1,1,0,0,0.2,0.5,0.2,0.6,0.2,0.2,0.5,0.6,0.4,0.2
152635,0,0,0,0,0,1,0,0,0,0.4,0.6,0.5,0.2,0.3,0.2,0.1,0.2,0.1,0.7
152637,0,0,0,0,1,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4218679913377187
152640,0,0,0,0,0,1,1,0,0,0.3,0.5,0.4,0.4,0.3,0.2,0.4,0.2,0.4,0.3
152645,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
152648,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152649,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152655,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152658,1,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.6,0.2,0.3,0.5,0.6,0.4,0.8
152659,1,0,0,0,0,1,1,0,0,0.1,0.2,0.1,0.6,0.1,0.2,0.1,0.1,0.1,0.29
152660,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152666,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4316287878787879
152667,0,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.4,0.24107142857142855
152670,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.2458333333333333
152672,0,1,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1,0.465
152676,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.5,0.1,0.3,0.5,0.1,0.4,0.8
152678,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.5
152681,1,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.2,0.1,0.2,0.1,0.05
152687,0,1,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.33333333333333337
152688,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
152689,0,0,0,0,0,1,1,0,0,0.3,0.2,0.4,0.3,0.2,0.2,0.5,0.2,0.4,0.4
152690,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02779298190936122
152691,0,0,0,0,0,1,1,1,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.4,0.2
152692,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.8
152693,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.4,0.2,0.5,0.2,0.4,0.6
152695,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
152697,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.5,0.3,0.3,0.1,0.3,0.1,0.3
152708,1,0,0,0,0,0,1,0,0,0.4,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.3792857142857143
152710,0,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.1
152711,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152713,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.5,0.3,0.4,0.4
152714,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152715,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.4,0.23055555555555554
152716,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
152719,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152721,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152725,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
152727,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.1676190476190476
152728,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
152729,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.1,0.3
152735,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.3,0.2,0.2,0.4,0.4,0.4,0.1
152742,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.04
152743,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152744,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
152749,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.3,0.1,0.1,0.1,0.0
152750,0,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3812741469999534
152753,0,0,0,0,0,1,1,0,0,0.1,0.6,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.3076923076923077
